id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,amount_num,iso_score,is_iso_fraud,prev_state,prev_date,is_geo_fraud,is_hybrid_fraud
7672007,2010-02-19 22:10:00,860,5782,$149.87,Online Transaction,56276,ONLINE,,,4899,,149.87,1,False,MD,2010-02-19 21:41:00,True,True
7711772,2010-03-01 22:46:00,860,5412,$177.52,Online Transaction,32480,ONLINE,,,4899,,177.52,1,False,MD,2010-03-01 22:38:00,True,True
7489988,2010-01-04 16:18:00,866,3337,$1309.05,Swipe Transaction,68977,Curtis Bay,MD,21226.0,3174,,1309.05,-1,True,PA,2010-01-04 11:37:00,False,True
7701027,2010-02-27 09:22:00,866,2110,$-302.00,Swipe Transaction,52923,San Rafael,CA,94903.0,3504,,-302.0,-1,True,CA,2010-02-27 09:01:00,False,True
7701992,2010-02-27 13:35:00,866,3337,$-279.00,Online Transaction,52073,ONLINE,,,4722,,-279.0,-1,True,,2010-02-27 13:33:00,False,True
7482732,2010-01-02 20:54:00,868,5372,$11.55,Swipe Transaction,89245,Oklahoma City,OK,73110.0,5411,,11.55,1,False,IL,2010-01-02 20:07:00,True,True
7674317,2010-02-20 14:25:00,868,3292,$548.38,Swipe Transaction,85900,Oklahoma City,OK,73110.0,8111,,548.38,-1,True,OK,2010-02-20 14:20:00,False,True
7679996,2010-02-21 22:43:00,868,3292,$101.29,Online Transaction,56276,ONLINE,,,4899,,101.29,1,False,OK,2010-02-21 22:37:00,True,True
7509928,2010-01-09 21:01:00,871,2081,$42.37,Online Transaction,9932,ONLINE,,,5311,,42.37,1,False,MI,2010-01-09 20:09:00,True,True
7632891,2010-02-10 06:56:00,871,2082,$164.94,Online Transaction,86369,ONLINE,,,4899,,164.94,1,False,MI,2010-02-10 06:32:00,True,True
7697419,2010-02-26 09:56:00,871,3831,$108.56,Online Transaction,60569,ONLINE,,,5300,,108.56,1,False,MI,2010-02-26 09:00:00,True,True
7701381,2010-02-27 11:08:00,871,2081,$10.20,Swipe Transaction,75936,Detroit,MI,48235.0,5814,,10.2,1,False,AR,2010-02-27 10:58:00,True,True
7708500,2010-03-01 07:51:00,871,3831,$936.88,Online Transaction,26516,ONLINE,,,5533,,936.88,-1,True,,2010-03-01 06:55:00,False,True
7658196,2010-02-16 12:28:00,872,5064,$46.10,Online Transaction,16798,ONLINE,,,4121,,46.1,1,False,IL,2010-02-16 11:57:00,True,True
7485520,2010-01-03 14:22:00,875,193,$58.73,Online Transaction,17976,ONLINE,,,4900,,58.73,1,False,AL,2010-01-03 14:16:00,True,True
7660889,2010-02-17 07:41:00,876,3918,$80.78,Swipe Transaction,36653,Wichita,KS,67212.0,5300,,80.78,1,False,MA,2010-02-17 07:26:00,True,True
7508497,2010-01-09 13:19:00,879,2192,$37.45,Online Transaction,41122,ONLINE,,,4784,,37.45,1,False,TX,2010-01-09 13:16:00,True,True
7571130,2010-01-25 13:54:00,879,4500,$30.54,Online Transaction,41122,ONLINE,,,4784,,30.54,1,False,TX,2010-01-25 13:11:00,True,True
7661356,2010-02-17 09:20:00,879,2192,$468.00,Swipe Transaction,24931,Sullivan City,TX,78595.0,7011,,468.0,-1,True,TX,2010-02-16 16:46:00,False,True
7668899,2010-02-19 07:19:00,879,2192,$-468.00,Swipe Transaction,24931,Sullivan City,TX,78595.0,7011,,-468.0,-1,True,TX,2010-02-19 06:34:00,False,True
7682167,2010-02-22 12:43:00,879,4500,$40.91,Online Transaction,41122,ONLINE,,,4784,,40.91,1,False,TX,2010-02-22 12:40:00,True,True
7686363,2010-02-23 13:05:00,879,4500,$42.79,Online Transaction,41122,ONLINE,,,4784,,42.79,1,False,TX,2010-02-23 12:46:00,True,True
7694700,2010-02-25 13:41:00,879,2192,$26.81,Online Transaction,41122,ONLINE,,,4784,,26.81,1,False,TX,2010-02-25 13:25:00,True,True
7702070,2010-02-27 13:53:00,879,4500,$37.51,Online Transaction,41122,ONLINE,,,4784,,37.51,1,False,TX,2010-02-27 13:43:00,True,True
7496413,2010-01-06 10:42:00,884,145,$41.04,Swipe Transaction,11468,Traverse City,MI,49684.0,5970,,41.04,1,False,IA,2010-01-06 10:05:00,True,True
7555060,2010-01-21 11:16:00,884,4748,$42.25,Swipe Transaction,43642,Grand Rapids,MI,49534.0,4900,,42.25,1,False,IA,2010-01-21 10:49:00,True,True
7555832,2010-01-21 14:03:00,884,145,$528.76,Swipe Transaction,36934,Grand Rapids,MI,49534.0,7538,,528.76,-1,True,MI,2010-01-21 11:16:00,False,True
7583358,2010-01-28 14:21:00,884,4748,$519.66,Swipe Transaction,26516,Grand Rapids,MI,49548.0,5533,,519.66,-1,True,MI,2010-01-28 12:52:00,False,True
7500476,2010-01-07 10:55:00,885,5086,$0.18,Swipe Transaction,14528,Crane,MO,65633.0,5499,,0.18,1,False,IL,2010-01-07 10:28:00,True,True
7621523,2010-02-07 10:49:00,885,5086,$0.29,Swipe Transaction,14528,Crane,MO,65633.0,5499,,0.29,1,False,IL,2010-02-07 10:38:00,True,True
7625685,2010-02-08 10:42:00,885,5086,$0.41,Swipe Transaction,14528,Crane,MO,65633.0,5499,,0.41,1,False,IL,2010-02-08 09:46:00,True,True
7521784,2010-01-12 19:12:00,888,5377,$491.00,Swipe Transaction,59474,Grand Prairie,TX,75052.0,3722,,491.0,-1,True,TX,2010-01-11 19:32:00,False,True
7525996,2010-01-13 21:05:00,888,5377,$-491.00,Swipe Transaction,59474,Grand Prairie,TX,75052.0,3722,,-491.0,-1,True,TX,2010-01-13 21:01:00,False,True
7481466,2010-01-02 14:00:00,890,5799,$307.29,Online Transaction,73186,ONLINE,,,4814,,307.29,1,False,CA,2010-01-02 13:02:00,True,True
7516798,2010-01-11 14:25:00,890,5799,$96.55,Online Transaction,73186,ONLINE,,,4814,,96.55,1,False,CA,2010-01-11 13:39:00,True,True
7589607,2010-01-30 10:25:00,890,5799,$513.57,Swipe Transaction,68977,Lemoore,CA,93245.0,3174,,513.57,-1,True,CA,2010-01-30 08:25:00,False,True
7628681,2010-02-09 06:46:00,890,5799,$-305.00,Swipe Transaction,78644,Las Vegas,NV,89148.0,3775,,-305.0,-1,True,CA,2010-02-09 06:14:00,True,True
7662268,2010-02-17 12:35:00,890,5799,$-379.00,Swipe Transaction,49637,Chatsworth,CA,91311.0,3509,,-379.0,-1,True,CA,2010-02-17 06:15:00,False,True
7708254,2010-03-01 06:58:00,890,5799,$67.54,Online Transaction,63579,ONLINE,,,4900,,67.54,1,False,CA,2010-03-01 06:10:00,True,True
7479735,2010-01-02 06:33:00,891,4649,$25.27,Swipe Transaction,20519,Oklahoma City,OK,73112.0,5942,,25.27,1,False,AR,2010-01-02 06:27:00,True,True
7533379,2010-01-15 20:36:00,891,5096,$15.19,Swipe Transaction,59292,Van Buren,AR,72956.0,5813,,15.19,1,False,OK,2010-01-15 20:28:00,True,True
7539346,2010-01-17 11:59:00,891,2141,$7.27,Swipe Transaction,75781,Edmond,OK,73003.0,5411,,7.27,1,False,AR,2010-01-17 11:22:00,True,True
7551476,2010-01-20 12:52:00,891,2141,$123.00,Swipe Transaction,57133,Waianae,HI,96792.0,3730,,123.0,1,False,MN,2010-01-20 12:03:00,True,True
7576617,2010-01-26 21:15:00,891,4649,$31.84,Swipe Transaction,1238,Fayetteville,AR,72703.0,7393,,31.84,1,False,MN,2010-01-26 21:08:00,True,True
7592451,2010-01-31 06:07:00,891,5096,$21.68,Swipe Transaction,75781,Edmond,OK,73003.0,5411,,21.68,1,False,AR,2010-01-31 05:44:00,True,True
7614004,2010-02-05 12:02:00,891,2141,$13.15,Swipe Transaction,22204,Van Buren,AR,72956.0,5541,,13.15,1,False,OK,2010-02-05 11:08:00,True,True
7616899,2010-02-06 08:32:00,891,4649,$62.62,Online Transaction,81759,ONLINE,,,7349,,62.62,1,False,OK,2010-02-06 08:27:00,True,True
7620409,2010-02-07 06:54:00,891,2141,$46.27,Swipe Transaction,61962,Van Buren,AR,72956.0,5411,,46.27,1,False,OK,2010-02-07 06:27:00,True,True
7688553,2010-02-24 06:39:00,891,4649,$43.16,Swipe Transaction,32858,Colcord,OK,74338.0,5311,,43.16,1,False,AR,2010-02-24 06:09:00,True,True
7708148,2010-03-01 06:36:00,891,2141,$36.35,Swipe Transaction,86410,Van Buren,AR,72956.0,5211,,36.35,1,False,OK,2010-03-01 06:02:00,True,True
7709665,2010-03-01 11:58:00,891,5096,$84.96,Online Transaction,73186,ONLINE,,,4814,,84.96,1,False,AR,2010-03-01 11:15:00,True,True
7585363,2010-01-29 07:25:00,895,1116,$45.64,Online Transaction,726,ONLINE,,,4900,,45.64,1,False,CA,2010-01-29 07:04:00,True,True
7672253,2010-02-20 02:46:00,895,1116,$31.95,Online Transaction,88459,ONLINE,,,5311,,31.95,1,False,CA,2010-02-20 02:15:00,True,True
7497845,2010-01-06 15:47:00,898,4660,$43.68,Online Transaction,88459,ONLINE,,,5311,,43.68,1,False,PA,2010-01-06 14:57:00,True,True
7618812,2010-02-06 15:56:00,898,4660,$9.48,Online Transaction,9932,ONLINE,,,5311,,9.48,1,False,PA,2010-02-06 15:53:00,True,True
7477302,2010-01-01 12:34:00,900,3412,$-500.00,Swipe Transaction,16790,Palatine,IL,60074.0,3389,,-500.0,-1,True,,,False,True
7477434,2010-01-01 13:00:00,900,3412,$87.00,Swipe Transaction,61195,Panama City,FL,32401.0,5541,,87.0,1,False,IL,2010-01-01 12:47:00,True,True
7706177,2010-02-28 13:35:00,900,3412,$98.15,Online Transaction,17976,ONLINE,,,4900,,98.15,1,False,FL,2010-02-28 13:20:00,True,True
7593062,2010-01-31 08:28:00,905,5087,$11.78,Online Transaction,726,ONLINE,,,4900,,11.78,1,False,CA,2010-01-31 08:13:00,True,True
7647953,2010-02-13 22:07:00,905,5053,$549.42,Online Transaction,68684,ONLINE,,,6300,,549.42,-1,True,CA,2010-02-13 09:19:00,False,True
7694533,2010-02-25 13:09:00,905,5053,$773.48,Swipe Transaction,29742,Fairfield,CA,94533.0,3256,,773.48,-1,True,CA,2010-02-25 08:18:00,False,True
7592356,2010-01-31 04:53:00,906,2409,$671.58,Swipe Transaction,57386,Phoenix,AZ,85008.0,3132,,671.58,-1,True,UT,2010-01-30 17:25:00,False,True
7606597,2010-02-03 13:26:00,906,3760,$440.00,Swipe Transaction,15574,Enfield,CT,6082.0,3393,,440.0,-1,True,CT,2010-02-03 13:03:00,False,True
7607564,2010-02-03 17:03:00,906,1190,$491.00,Swipe Transaction,49637,South Windsor,CT,6074.0,3509,,491.0,-1,True,CT,2010-02-03 13:26:00,False,True
7643501,2010-02-12 16:59:00,906,2174,$37.58,Online Transaction,59415,ONLINE,,,5192,,37.58,1,False,CT,2010-02-12 16:09:00,True,True
7663833,2010-02-17 19:41:00,906,1190,$-491.00,Swipe Transaction,49637,South Windsor,CT,6074.0,3509,,-491.0,-1,True,CT,2010-02-17 16:17:00,False,True
7663991,2010-02-17 20:54:00,906,3760,$-440.00,Swipe Transaction,15574,Enfield,CT,6082.0,3393,,-440.0,-1,True,CT,2010-02-17 20:47:00,False,True
7664035,2010-02-17 21:15:00,906,2174,$19.63,Swipe Transaction,30055,Sandy,UT,84094.0,7832,,19.63,1,False,CT,2010-02-17 20:54:00,True,True
7682524,2010-02-22 13:55:00,906,3760,$88.11,Online Transaction,73186,ONLINE,,,4814,,88.11,1,False,UT,2010-02-22 13:24:00,True,True
7510321,2010-01-10 02:14:00,908,5154,$610.99,Swipe Transaction,57386,Raleigh,NC,27615.0,3132,,610.99,-1,True,NC,2010-01-09 17:30:00,False,True
7594969,2010-01-31 15:20:00,908,5154,$40.89,Online Transaction,80770,ONLINE,,,7922,,40.89,1,False,NC,2010-01-31 14:53:00,True,True
7614291,2010-02-05 13:10:00,908,4230,$427.00,Swipe Transaction,78644,Las Vegas,NV,89148.0,3775,,427.0,-1,True,,2010-02-05 10:30:00,False,True
7617981,2010-02-06 12:50:00,908,3252,$25.09,Swipe Transaction,1238,Fayetteville,AR,72703.0,7393,,25.09,1,False,CA,2010-02-06 12:34:00,True,True
7630400,2010-02-09 12:39:00,908,5154,$72.66,Online Transaction,38958,ONLINE,,,7801,,72.66,1,False,CA,2010-02-09 12:38:00,True,True
7642493,2010-02-12 12:59:00,908,4230,$91.32,Online Transaction,50292,ONLINE,,,7801,,91.32,1,False,CA,2010-02-12 12:58:00,True,True
7654182,2010-02-15 12:43:00,908,5154,$29.99,Swipe Transaction,1238,Fayetteville,AR,72703.0,7393,,29.99,1,False,NV,2010-02-15 12:01:00,True,True
7654300,2010-02-15 13:02:00,908,4230,$-427.00,Swipe Transaction,78644,Las Vegas,NV,89148.0,3775,,-427.0,-1,True,AR,2010-02-15 12:43:00,True,True
7678150,2010-02-21 13:10:00,908,5154,$83.32,Swipe Transaction,42158,Garner,NC,27529.0,7995,,83.32,1,False,NJ,2010-02-21 12:42:00,True,True
7714003,2010-03-02 12:44:00,908,5154,$69.16,Online Transaction,84554,ONLINE,,,7801,,69.16,1,False,NC,2010-03-02 12:38:00,True,True
7476116,2010-01-01 08:22:00,909,3719,$31.64,Online Transaction,88998,ONLINE,,,4784,,31.64,1,False,WA,2010-01-01 07:51:00,True,True
7487897,2010-01-04 08:37:00,909,3719,$26.94,Online Transaction,88998,ONLINE,,,4784,,26.94,1,False,WA,2010-01-04 07:54:00,True,True
7491634,2010-01-05 07:57:00,909,3719,$26.80,Online Transaction,88998,ONLINE,,,4784,,26.8,1,False,WA,2010-01-05 07:50:00,True,True
7499857,2010-01-07 08:36:00,909,2583,$44.58,Online Transaction,88998,ONLINE,,,4784,,44.58,1,False,WA,2010-01-07 07:53:00,True,True
7501592,2010-01-07 15:02:00,909,3719,$394.00,Swipe Transaction,52923,Clearfield,UT,84015.0,3504,,394.0,1,False,ID,2010-01-07 15:00:00,True,True
7501624,2010-01-07 15:08:00,909,4663,$-97.00,Swipe Transaction,56431,Sandpoint,ID,83864.0,5541,,-97.0,1,False,UT,2010-01-07 15:02:00,True,True
7509585,2010-01-09 18:14:00,909,3719,$40.83,Swipe Transaction,28644,Olympia,WA,98516.0,5812,,40.83,1,False,UT,2010-01-09 18:03:00,True,True
7509600,2010-01-09 18:24:00,909,3719,$-394.00,Swipe Transaction,52923,Clearfield,UT,84015.0,3504,,-394.0,-1,True,WA,2010-01-09 18:14:00,True,True
7515283,2010-01-11 08:49:00,909,2583,$34.89,Online Transaction,88998,ONLINE,,,4784,,34.89,1,False,WA,2010-01-11 08:19:00,True,True
7519085,2010-01-12 08:12:00,909,2583,$34.98,Online Transaction,88998,ONLINE,,,4784,,34.98,1,False,WA,2010-01-12 07:55:00,True,True
7561691,2010-01-23 08:40:00,909,4663,$30.65,Online Transaction,88998,ONLINE,,,4784,,30.65,1,False,WA,2010-01-23 07:47:00,True,True
7565573,2010-01-24 08:41:00,909,2583,$46.36,Online Transaction,88998,ONLINE,,,4784,,46.36,1,False,WA,2010-01-24 07:54:00,True,True
7569675,2010-01-25 08:48:00,909,4663,$32.81,Online Transaction,88998,ONLINE,,,4784,,32.81,1,False,WA,2010-01-25 08:29:00,True,True
7577854,2010-01-27 08:54:00,909,155,$11.99,Online Transaction,88998,ONLINE,,,4784,,11.99,1,False,WA,2010-01-27 07:56:00,True,True
7581828,2010-01-28 08:44:00,909,2583,$43.41,Online Transaction,88998,ONLINE,,,4784,,43.41,1,False,WA,2010-01-28 07:53:00,True,True
7586330,2010-01-29 11:53:00,909,4663,$229.72,Swipe Transaction,34488,Arcadia,CA,91007.0,7802,,229.72,1,False,WA,2010-01-29 11:40:00,True,True
7593110,2010-01-31 08:38:00,909,2583,$30.46,Online Transaction,88998,ONLINE,,,4784,,30.46,1,False,WA,2010-01-31 07:56:00,True,True
7597152,2010-02-01 08:42:00,909,2583,$33.89,Online Transaction,88998,ONLINE,,,4784,,33.89,1,False,WA,2010-02-01 07:55:00,True,True
7601116,2010-02-02 08:24:00,909,3719,$40.78,Online Transaction,88998,ONLINE,,,4784,,40.78,1,False,WA,2010-02-02 07:53:00,True,True
7609078,2010-02-04 07:54:00,909,4663,$40.27,Online Transaction,88998,ONLINE,,,4784,,40.27,1,False,WA,2010-02-04 07:47:00,True,True
7612929,2010-02-05 07:30:00,909,4663,$30.72,Online Transaction,88998,ONLINE,,,4784,,30.72,1,False,WA,2010-02-05 06:57:00,True,True
7620683,2010-02-07 07:53:00,909,3719,$37.46,Online Transaction,88998,ONLINE,,,4784,,37.46,1,False,WA,2010-02-07 07:53:00,True,True
7625136,2010-02-08 08:44:00,909,4663,$37.81,Online Transaction,88998,ONLINE,,,4784,,37.81,1,False,WA,2010-02-08 07:52:00,True,True
7629264,2010-02-09 08:45:00,909,3719,$35.55,Online Transaction,88998,ONLINE,,,4784,,35.55,1,False,WA,2010-02-09 08:33:00,True,True
7633460,2010-02-10 08:50:00,909,4663,$44.34,Online Transaction,88998,ONLINE,,,4784,,44.34,1,False,WA,2010-02-10 07:59:00,True,True
7637372,2010-02-11 08:09:00,909,4663,$11.38,Online Transaction,88998,ONLINE,,,4784,,11.38,1,False,WA,2010-02-11 07:57:00,True,True
7641434,2010-02-12 08:30:00,909,2583,$39.84,Online Transaction,88998,ONLINE,,,4784,,39.84,1,False,WA,2010-02-12 07:47:00,True,True
7645193,2010-02-13 08:54:00,909,2583,$30.28,Online Transaction,88998,ONLINE,,,4784,,30.28,1,False,WA,2010-02-13 07:56:00,True,True
7653097,2010-02-15 08:46:00,909,3719,$40.99,Online Transaction,88998,ONLINE,,,4784,,40.99,1,False,WA,2010-02-15 07:52:00,True,True
7665220,2010-02-18 08:31:00,909,3719,$45.77,Online Transaction,88998,ONLINE,,,4784,,45.77,1,False,WA,2010-02-18 07:57:00,True,True
7669270,2010-02-19 08:54:00,909,4663,$35.02,Online Transaction,88998,ONLINE,,,4784,,35.02,1,False,WA,2010-02-19 07:57:00,True,True
7676849,2010-02-21 08:53:00,909,3719,$33.20,Online Transaction,88998,ONLINE,,,4784,,33.2,1,False,WA,2010-02-21 07:55:00,True,True
7685164,2010-02-23 08:59:00,909,2583,$36.89,Online Transaction,88998,ONLINE,,,4784,,36.89,1,False,WA,2010-02-23 08:52:00,True,True
7686769,2010-02-23 14:35:00,909,4663,$-275.00,Swipe Transaction,34132,Kennewick,WA,99336.0,7011,,-275.0,-1,True,WA,2010-02-23 12:34:00,False,True
7693517,2010-02-25 09:38:00,909,3719,$454.00,Swipe Transaction,39991,Lincoln Park,MI,48146.0,3771,,454.0,-1,True,,2010-02-25 08:41:00,False,True
7711868,2010-03-02 00:24:00,909,3719,$-454.00,Swipe Transaction,39991,Lincoln Park,MI,48146.0,3771,,-454.0,-1,True,OR,2010-03-01 18:08:00,False,True
7711878,2010-03-02 00:37:00,909,4663,$-274.00,Swipe Transaction,15574,Vancouver,WA,98662.0,3393,,-274.0,-1,True,MI,2010-03-02 00:29:00,True,True
7712854,2010-03-02 08:51:00,909,4663,$38.31,Online Transaction,88998,ONLINE,,,4784,,38.31,1,False,WA,2010-03-02 08:51:00,True,True
7543289,2010-01-18 11:45:00,912,4197,$902.13,Online Transaction,6063,ONLINE,,,4511,,902.13,-1,True,FL,2010-01-18 09:23:00,False,True
7589714,2010-01-30 10:58:00,912,3845,$930.42,Swipe Transaction,7257,Fort Lauderdale,FL,33308.0,3260,,930.42,-1,True,FL,2010-01-28 09:31:00,False,True
7590490,2010-01-30 13:54:00,912,3845,$18.92,Online Transaction,16798,ONLINE,,,4121,,18.92,1,False,FL,2010-01-30 13:12:00,True,True
7600241,2010-02-01 23:01:00,912,4197,$454.00,Swipe Transaction,7777,Burton,MI,48509.0,3684,,454.0,-1,True,MI,2010-02-01 18:52:00,False,True
7612263,2010-02-04 22:17:00,912,4197,$-454.00,Swipe Transaction,7777,Burton,MI,48509.0,3684,,-454.0,-1,True,MI,2010-02-04 22:15:00,False,True
7623129,2010-02-07 16:34:00,912,3845,$1130.45,Swipe Transaction,22792,Birmingham,AL,35215.0,8062,,1130.45,-1,True,FL,2010-02-07 14:15:00,False,True
7698396,2010-02-26 13:41:00,912,4197,$19.19,Online Transaction,16798,ONLINE,,,4121,,19.19,1,False,FL,2010-02-26 13:08:00,True,True
7706178,2010-02-28 13:35:00,912,3845,$12.74,Online Transaction,16798,ONLINE,,,4121,,12.74,1,False,FL,2010-02-28 13:12:00,True,True
7511137,2010-01-10 08:28:00,914,2148,$63.44,Online Transaction,81759,ONLINE,,,7349,,63.44,1,False,KS,2010-01-10 08:07:00,True,True
7569695,2010-01-25 08:53:00,914,2859,$26.55,Online Transaction,88459,ONLINE,,,5311,,26.55,1,False,KS,2010-01-25 08:26:00,True,True
7495774,2010-01-06 08:30:00,917,2887,$698.85,Swipe Transaction,7257,Riverside,CA,92503.0,3260,,698.85,-1,True,CA,2010-01-06 07:05:00,False,True
7649882,2010-02-14 11:42:00,917,3410,$161.82,Online Transaction,73186,ONLINE,,,4814,,161.82,1,False,CA,2010-02-14 11:41:00,True,True
7699803,2010-02-26 20:59:00,918,2175,$1050.99,Swipe Transaction,60152,New Alexandria,PA,15670.0,3000,,1050.99,-1,True,PA,2010-02-26 20:23:00,False,True
7633549,2010-02-10 09:11:00,920,2484,$33.20,Swipe Transaction,93721,Albuquerque,NM,87105.0,7538,,33.2,1,False,TX,2010-02-10 09:03:00,True,True
7633587,2010-02-10 09:18:00,920,2484,$-235.00,Swipe Transaction,59474,Garland,TX,75043.0,3722,,-235.0,1,False,NM,2010-02-10 09:11:00,True,True
7503100,2010-01-08 05:17:00,921,4675,$525.38,Swipe Transaction,16041,South Ozone Park,NY,11420.0,7802,,525.38,-1,True,NY,2010-01-07 22:28:00,False,True
7537660,2010-01-17 05:25:00,921,2541,$511.51,Swipe Transaction,31883,Atlantic City,NJ,8401.0,7995,,511.51,-1,True,NY,2010-01-16 22:09:00,False,True
7543757,2010-01-18 13:22:00,921,4675,$192.00,Swipe Transaction,52923,Hockessin,DE,19707.0,3504,,192.0,1,False,PA,2010-01-18 12:37:00,True,True
7557582,2010-01-22 04:44:00,921,2541,$475.85,Online Transaction,70129,ONLINE,,,7801,,475.85,-1,True,PA,2010-01-21 12:01:00,False,True
7558136,2010-01-22 08:39:00,921,2541,$80.03,Swipe Transaction,60569,Elmira,NY,14905.0,5300,,80.03,1,False,DE,2010-01-22 08:30:00,True,True
7558194,2010-01-22 08:54:00,921,4675,$-192.00,Swipe Transaction,52923,Hockessin,DE,19707.0,3504,,-192.0,1,False,NY,2010-01-22 08:39:00,True,True
7640892,2010-02-12 05:09:00,921,4675,$37.78,Swipe Transaction,84523,Rush,NY,14543.0,5310,,37.78,1,False,NJ,2010-02-12 05:05:00,True,True
7648065,2010-02-13 23:01:00,921,2541,$400.00,Swipe Transaction,74934,Oakland,CA,94606.0,3596,,400.0,1,False,NV,2010-02-13 22:17:00,True,True
7648320,2010-02-14 05:07:00,921,2541,$552.38,Swipe Transaction,69965,Las Vegas,NV,89109.0,7995,,552.38,-1,True,CA,2010-02-13 23:01:00,False,True
7664220,2010-02-17 22:41:00,921,3457,$-289.00,Swipe Transaction,15426,Reno,NV,89509.0,3390,,-289.0,-1,True,NV,2010-02-17 22:38:00,False,True
7664294,2010-02-17 23:43:00,921,2541,$-400.00,Swipe Transaction,74934,Oakland,CA,94606.0,3596,,-400.0,-1,True,CA,2010-02-17 23:42:00,False,True
7512914,2010-01-10 14:45:00,924,2210,$417.11,Swipe Transaction,96992,Lapel,IN,46051.0,8111,,417.11,-1,True,IN,2010-01-10 06:47:00,False,True
7531088,2010-01-15 09:23:00,928,4528,$-60.00,Swipe Transaction,96049,Silver Creek,MS,39663.0,5541,,-60.0,1,False,KY,2010-01-15 09:16:00,True,True
7537330,2010-01-16 22:24:00,928,4528,$-277.00,Swipe Transaction,49637,Bardstown,KY,40004.0,3509,,-277.0,-1,True,KY,2010-01-16 22:12:00,False,True
7537429,2010-01-16 23:21:00,928,4528,$7.23,Swipe Transaction,510,Houston,TX,77081.0,5411,,7.23,1,False,KY,2010-01-16 22:24:00,True,True
7599849,2010-02-01 20:07:00,928,4528,$477.00,Swipe Transaction,74934,Oakland,CA,94606.0,3596,,477.0,-1,True,TX,2010-01-31 16:13:00,False,True
7610889,2010-02-04 14:24:00,928,4528,$-477.00,Swipe Transaction,74934,Oakland,CA,94606.0,3596,,-477.0,-1,True,CA,2010-02-04 14:24:00,False,True
7501919,2010-01-07 16:19:00,931,5847,$11.95,Online Transaction,47399,ONLINE,,,5815,,11.95,1,False,TN,2010-01-07 15:35:00,True,True
7525592,2010-01-13 17:57:00,931,5847,$1461.52,Swipe Transaction,45992,Ann Arbor,MI,48103.0,3009,,1461.52,-1,True,TN,2010-01-13 15:28:00,False,True
7541044,2010-01-17 19:34:00,931,5847,$32.95,Online Transaction,39021,ONLINE,,,4784,,32.95,1,False,TN,2010-01-17 19:23:00,True,True
7564586,2010-01-23 23:26:00,931,5847,$457.89,Swipe Transaction,52923,Beijing,China,,3504,,457.89,-1,True,China,2010-01-23 23:23:00,False,True
7624218,2010-02-08 02:05:00,931,5847,$112.43,Online Transaction,59350,ONLINE,,,7922,,112.43,1,False,TN,2010-02-08 01:16:00,True,True
7712859,2010-03-02 08:52:00,931,5847,$1113.99,Swipe Transaction,25799,Memphis,TN,38117.0,8062,,1113.99,-1,True,TN,2010-03-02 08:19:00,False,True
7702890,2010-02-27 17:01:00,932,188,$736.47,Swipe Transaction,29742,Tullos,LA,71479.0,3256,,736.47,-1,True,LA,2010-02-27 07:19:00,False,True
7590342,2010-01-30 13:18:00,933,2523,$911.67,Swipe Transaction,60152,Roland,OK,74954.0,3000,,911.67,-1,True,,2010-01-30 12:24:00,False,True
7611914,2010-02-04 19:30:00,933,2523,$493.00,Swipe Transaction,71883,Glens Falls,NY,12801.0,3405,,493.0,-1,True,OK,2010-02-03 09:18:00,False,True
7668691,2010-02-19 05:42:00,933,2523,$-493.00,Swipe Transaction,71883,Glens Falls,NY,12801.0,3405,,-493.0,-1,True,NY,2010-02-19 02:20:00,False,True
7670560,2010-02-19 14:11:00,933,2523,$65.59,Online Transaction,61641,ONLINE,,,4900,,65.59,1,False,OK,2010-02-19 13:14:00,True,True
7592926,2010-01-31 07:58:00,938,231,$402.33,Swipe Transaction,59474,Philadelphia,PA,19116.0,3722,,402.33,-1,True,PA,2010-01-31 07:34:00,False,True
7642877,2010-02-12 14:25:00,938,231,$605.87,Swipe Transaction,99992,De Soto,KS,66018.0,8111,,605.87,-1,True,KS,2010-02-12 11:41:00,False,True
7535072,2010-01-16 11:07:00,940,5396,$55.95,Online Transaction,73186,ONLINE,,,4814,,55.95,1,False,FL,2010-01-16 11:03:00,True,True
7627866,2010-02-08 19:47:00,942,4973,$57.62,Swipe Transaction,25887,Prairieville,LA,70769.0,5814,,57.62,1,False,OK,2010-02-08 19:25:00,True,True
7687009,2010-02-23 15:37:00,942,4973,$230.90,Online Transaction,31263,ONLINE,,,4900,,230.9,1,False,LA,2010-02-23 15:15:00,True,True
7687562,2010-02-23 18:23:00,942,4973,$990.67,Swipe Transaction,22792,Kyle,TX,78640.0,8062,,990.67,-1,True,,2010-02-23 15:37:00,False,True
7483150,2010-01-03 03:55:00,944,5550,$-492.00,Swipe Transaction,44795,Anchorage,AK,99504.0,3780,,-492.0,-1,True,AK,2010-01-03 03:41:00,False,True
7487841,2010-01-04 08:24:00,944,5550,$1459.48,Online Transaction,6063,ONLINE,,,4511,,1459.48,-1,True,CA,2010-01-03 22:20:00,False,True
7490628,2010-01-04 20:41:00,944,2828,$468.23,Swipe Transaction,2150,Palos Verdes Peninsula,CA,90274.0,7995,,468.23,-1,True,,2010-01-04 08:24:00,False,True
