CustomerID,frequency_cal,recency_cal,T_cal,frequency_holdout,duration_holdout,predicted_purchases
13758.0,4.0,172.0,283.0,2.0,90.0,1.2025990952228987
13760.0,0.0,0.0,166.0,1.0,90.0,0.29151468837769023
13761.0,0.0,0.0,89.0,1.0,90.0,0.4505153672260952
13762.0,1.0,14.0,128.0,0.0,90.0,0.5697604526884896
13763.0,1.0,13.0,81.0,1.0,90.0,0.8935173157967095
13764.0,1.0,193.0,247.0,1.0,90.0,0.46054866999270117
13767.0,33.0,265.0,283.0,8.0,90.0,9.06439485427733
13769.0,11.0,275.0,277.0,3.0,90.0,3.214929295215338
13771.0,2.0,68.0,157.0,1.0,90.0,1.0701897961281146
13772.0,1.0,143.0,149.0,1.0,90.0,0.7064717582892495
13777.0,20.0,244.0,283.0,10.0,90.0,5.49243314638572
13778.0,0.0,0.0,13.0,0.0,90.0,
13780.0,0.0,0.0,80.0,1.0,90.0,0.48128184458584056
13781.0,0.0,0.0,160.0,0.0,90.0,0.2997449292615286
13782.0,2.0,203.0,237.0,3.0,90.0,0.8241696535653279
13784.0,8.0,238.0,242.0,2.0,90.0,2.674028753986501
13786.0,0.0,0.0,277.0,0.0,90.0,0.19340430122927801
13787.0,0.0,0.0,274.0,1.0,90.0,0.19517810108292927
13791.0,1.0,41.0,78.0,1.0,90.0,1.0357249134691158
13792.0,0.0,0.0,197.0,1.0,90.0,0.25531426295377313
13798.0,37.0,279.0,282.0,15.0,90.0,10.218242581383034
13799.0,1.0,178.0,204.0,0.0,90.0,0.5471807746122773
13800.0,0.0,0.0,219.0,0.0,90.0,0.23464819079581603
13802.0,4.0,222.0,270.0,0.0,90.0,1.300588003802714
13803.0,0.0,0.0,165.0,0.0,90.0,0.29285475580498777
13804.0,3.0,193.0,199.0,2.0,90.0,1.3228540014838748
13805.0,0.0,0.0,39.0,1.0,90.0,
13807.0,0.0,0.0,277.0,0.0,90.0,0.19340430122927801
13808.0,1.0,3.0,6.0,3.0,90.0,2.5062757837127747
13809.0,0.0,0.0,215.0,0.0,90.0,0.2381524507571734
13811.0,2.0,56.0,149.0,0.0,90.0,1.092798339194716
13812.0,0.0,0.0,15.0,2.0,90.0,
13813.0,1.0,8.0,44.0,3.0,90.0,1.3579565799224849
13814.0,1.0,45.0,47.0,1.0,90.0,1.450831088849918
13815.0,2.0,170.0,228.0,2.0,90.0,0.8423634591806443
13817.0,0.0,0.0,261.0,1.0,90.0,0.20325691804801754
13819.0,2.0,18.0,229.0,0.0,90.0,0.4301346156968249
13821.0,1.0,117.0,171.0,0.0,90.0,0.608777100857243
13823.0,0.0,0.0,1.0,1.0,90.0,
13824.0,3.0,175.0,220.0,1.0,90.0,1.2071106935733376
13826.0,1.0,18.0,86.0,0.0,90.0,0.8744663571252943
13827.0,1.0,10.0,53.0,1.0,90.0,1.217799375787903
13829.0,0.0,0.0,269.0,0.0,90.0,0.19820800538450006
13831.0,3.0,231.0,279.0,2.0,90.0,0.9927069216104457
13833.0,0.0,0.0,69.0,0.0,90.0,0.5251588554145904
13835.0,1.0,60.0,125.0,2.0,90.0,0.7343406437431551
13837.0,1.0,106.0,227.0,0.0,90.0,0.44931117091910544
13838.0,1.0,252.0,279.0,1.0,90.0,0.42415882452689774
13841.0,0.0,0.0,162.0,0.0,90.0,0.2969501802198006
13842.0,6.0,211.0,276.0,2.0,90.0,1.8094758161370155
13846.0,2.0,118.0,270.0,1.0,90.0,0.6772407035373231
13848.0,2.0,274.0,276.0,0.0,90.0,0.731615867824061
13849.0,0.0,0.0,80.0,1.0,90.0,0.48128184458584056
13850.0,0.0,0.0,39.0,1.0,90.0,
13851.0,2.0,193.0,198.0,0.0,90.0,0.9607908516821867
13854.0,23.0,273.0,275.0,5.0,90.0,6.560369202909062
13856.0,3.0,35.0,113.0,0.0,90.0,1.79458739205455
13859.0,0.0,0.0,236.0,0.0,90.0,0.22084031613574195
13862.0,7.0,224.0,242.0,2.0,90.0,2.359844306305421
13863.0,1.0,2.0,157.0,0.0,90.0,0.3786735293216085
13865.0,2.0,153.0,199.0,1.0,90.0,0.9432896668970259
13867.0,0.0,0.0,128.0,2.0,90.0,0.35292391332332335
13869.0,3.0,234.0,267.0,0.0,90.0,1.0339240483227374
13870.0,4.0,186.0,197.0,3.0,90.0,1.6982450354471932
13871.0,8.0,216.0,218.0,4.0,90.0,2.9143870004449575
13873.0,3.0,190.0,219.0,0.0,90.0,1.2180720102306228
13874.0,0.0,0.0,268.0,0.0,90.0,0.1988253323722765
13875.0,3.0,168.0,211.0,1.0,90.0,1.2489895075682256
13880.0,6.0,222.0,277.0,3.0,90.0,1.8135966547668951
13881.0,8.0,216.0,221.0,9.0,90.0,2.8808745891087852
13883.0,4.0,126.0,236.0,2.0,90.0,1.3652225697032034
13884.0,1.0,6.0,193.0,2.0,90.0,0.2996404163469939
13885.0,1.0,11.0,110.0,0.0,90.0,0.6548822896353963
13887.0,0.0,0.0,114.0,0.0,90.0,0.3826566754996914
13888.0,1.0,99.0,128.0,0.0,90.0,0.7709547848210865
13889.0,0.0,0.0,2.0,0.0,90.0,
13890.0,2.0,251.0,268.0,10.0,90.0,0.7477402773277946
13892.0,0.0,0.0,156.0,3.0,90.0,0.30549586771067194
13893.0,0.0,0.0,207.0,0.0,90.0,0.24548552259511583
13894.0,1.0,8.0,220.0,2.0,90.0,0.2528255222322114
13895.0,1.0,21.0,74.0,3.0,90.0,1.0064696612811947
13898.0,0.0,0.0,235.0,0.0,90.0,0.22160729977679114
13899.0,0.0,0.0,184.0,1.0,90.0,0.26933680228986684
13900.0,2.0,79.0,172.0,0.0,90.0,1.0026379938806345
13901.0,3.0,211.0,228.0,1.0,90.0,1.182405508538315
13904.0,0.0,0.0,204.0,1.0,90.0,0.24835353768943078
13908.0,3.0,150.0,186.0,1.0,90.0,1.383029584348752
13911.0,7.0,164.0,218.0,1.0,90.0,2.5251166979745827
13917.0,0.0,0.0,101.0,1.0,90.0,0.4151602345762106
13918.0,0.0,0.0,163.0,1.0,90.0,0.2955723261272391
13919.0,0.0,0.0,31.0,2.0,90.0,
13922.0,0.0,0.0,261.0,0.0,90.0,0.20325691804801754
13925.0,3.0,42.0,44.0,1.0,90.0,3.5108857020956497
13928.0,1.0,27.0,43.0,2.0,90.0,1.4719871227108936
13929.0,2.0,157.0,236.0,0.0,90.0,0.8100850646593296
13930.0,0.0,0.0,46.0,1.0,90.0,0.6491712826064713
13931.0,1.0,185.0,190.0,1.0,90.0,0.5867713922446123
13932.0,0.0,0.0,204.0,0.0,90.0,0.24835353768943078
13933.0,1.0,39.0,58.0,0.0,90.0,1.2663236945247829
13934.0,0.0,0.0,173.0,0.0,90.0,0.28246803061732906
13936.0,1.0,8.0,89.0,0.0,90.0,0.789592858683615
13937.0,0.0,0.0,79.0,0.0,90.0,0.4849634490946501
13939.0,2.0,203.0,221.0,1.0,90.0,0.876535367280244
13940.0,1.0,28.0,54.0,2.0,90.0,1.2900889838813205
13941.0,4.0,229.0,282.0,2.0,90.0,1.2523109748841745
13946.0,1.0,66.0,177.0,1.0,90.0,0.5295160692094503
13948.0,0.0,0.0,270.0,0.0,90.0,0.19759450743258922
13949.0,0.0,0.0,4.0,5.0,90.0,
13950.0,0.0,0.0,156.0,3.0,90.0,0.30549586771067194
13951.0,2.0,118.0,204.0,0.0,90.0,0.8996747543429366
13952.0,2.0,27.0,148.0,0.0,90.0,0.9564158566092079
13953.0,4.0,237.0,262.0,2.0,90.0,1.3415466215635237
13955.0,1.0,151.0,215.0,0.0,90.0,0.5082966267547742
13956.0,2.0,133.0,181.0,2.0,90.0,1.0137732951421894
13958.0,0.0,0.0,282.0,0.0,90.0,0.1905186753718749
13959.0,1.0,81.0,272.0,1.0,90.0,0.33840552294346554
13962.0,0.0,0.0,155.0,1.0,90.0,0.3069683778535285
13963.0,3.0,59.0,277.0,0.0,90.0,0.5844676259597309
13967.0,0.0,0.0,55.0,0.0,90.0,0.5942081369861261
13969.0,9.0,258.0,275.0,7.0,90.0,2.6745633158691438
13971.0,7.0,179.0,195.0,3.0,90.0,2.812322046590632
13972.0,0.0,0.0,111.0,1.0,90.0,0.3896951760100326
13973.0,0.0,0.0,197.0,0.0,90.0,0.25531426295377313
13975.0,4.0,148.0,186.0,1.0,90.0,1.7616392233900147
13976.0,0.0,0.0,116.0,0.0,90.0,0.37810457928787755
13982.0,2.0,202.0,275.0,1.0,90.0,0.7190097797092441
13983.0,5.0,179.0,276.0,5.0,90.0,1.5014097707075424
13984.0,4.0,240.0,276.0,1.0,90.0,1.2811570888435555
13985.0,7.0,157.0,174.0,8.0,90.0,3.0741268171729237
13988.0,3.0,92.0,164.0,5.0,90.0,1.4760373627085908
13989.0,0.0,0.0,149.0,1.0,90.0,0.31611161076282135
13990.0,0.0,0.0,123.0,0.0,90.0,0.36299471254789767
13991.0,0.0,0.0,53.0,5.0,90.0,0.6055958947904121
13993.0,6.0,230.0,240.0,5.0,90.0,2.068988597841307
13994.0,1.0,43.0,58.0,4.0,90.0,1.2765106330851201
13995.0,3.0,130.0,155.0,2.0,90.0,1.5966647026653724
13999.0,10.0,268.0,271.0,4.0,90.0,2.9940549383243393
14000.0,1.0,5.0,121.0,0.0,90.0,0.5523756630823339
14001.0,2.0,202.0,283.0,1.0,90.0,0.6997727901938686
14002.0,1.0,22.0,66.0,0.0,90.0,1.1027168986887579
14004.0,4.0,190.0,198.0,2.0,90.0,1.6924392262724723
14005.0,2.0,82.0,125.0,2.0,90.0,1.3306424116917746
14006.0,2.0,197.0,222.0,0.0,90.0,0.8715889112369681
14009.0,2.0,7.0,115.0,0.0,90.0,1.054174516491268
14012.0,0.0,0.0,187.0,0.0,90.0,0.26596541755869896
14013.0,2.0,165.0,185.0,0.0,90.0,1.0093140429732503
14016.0,4.0,203.0,267.0,0.0,90.0,1.3046592096999756
14019.0,1.0,40.0,48.0,2.0,90.0,1.4221008513530797
14021.0,2.0,101.0,166.0,0.0,90.0,1.0671731097721253
14022.0,0.0,0.0,135.0,0.0,90.0,0.33973219693287754
14023.0,0.0,0.0,160.0,1.0,90.0,0.2997449292615286
14024.0,1.0,3.0,34.0,0.0,90.0,1.5293772603331013
14029.0,0.0,0.0,54.0,1.0,90.0,0.599847538585706
14030.0,4.0,245.0,276.0,2.0,90.0,1.2826220758352946
14031.0,12.0,246.0,282.0,5.0,90.0,3.4099949639867315
14032.0,10.0,198.0,276.0,6.0,90.0,2.7957204604101182
14034.0,0.0,0.0,67.0,1.0,90.0,0.5340170121060774
14035.0,2.0,190.0,207.0,2.0,90.0,0.9242824459857504
14036.0,0.0,0.0,194.0,0.0,90.0,0.2584186821045949
14037.0,1.0,188.0,274.0,0.0,90.0,0.41303555142879567
14038.0,2.0,63.0,117.0,1.0,90.0,1.373210592444077
14040.0,9.0,237.0,241.0,2.0,90.0,2.9928481887439586
14041.0,0.0,0.0,176.0,0.0,90.0,0.2787610639638543
14044.0,2.0,206.0,219.0,1.0,90.0,0.88418771600388
14045.0,2.0,264.0,283.0,0.0,90.0,0.7138954213862685
14046.0,0.0,0.0,194.0,0.0,90.0,0.2584186821045949
14047.0,3.0,173.0,282.0,2.0,90.0,0.9538572833195759
14048.0,1.0,28.0,215.0,0.0,90.0,0.3367316347976513
14049.0,2.0,159.0,227.0,1.0,90.0,0.8408368997008401
14050.0,0.0,0.0,16.0,1.0,90.0,
14051.0,17.0,275.0,276.0,7.0,90.0,4.883131671255542
14053.0,1.0,35.0,69.0,0.0,90.0,1.1151828948649807
14055.0,0.0,0.0,16.0,0.0,90.0,
14056.0,17.0,177.0,194.0,6.0,90.0,6.497194467639523
14057.0,11.0,260.0,270.0,3.0,90.0,3.281893304399453
14059.0,0.0,0.0,176.0,0.0,90.0,0.2787610639638543
14060.0,13.0,264.0,282.0,6.0,90.0,3.700024568526333
14062.0,8.0,273.0,274.0,2.0,90.0,2.410696157902799
14064.0,4.0,161.0,184.0,1.0,90.0,1.7867077320309352
14066.0,0.0,0.0,176.0,0.0,90.0,0.2787610639638543
14067.0,0.0,0.0,6.0,1.0,90.0,
14068.0,0.0,0.0,230.0,0.0,90.0,0.22552373814741108
14071.0,2.0,23.0,174.0,5.0,90.0,0.7423532039022942
14075.0,0.0,0.0,171.0,2.0,90.0,0.2849947897169737
14076.0,0.0,0.0,39.0,0.0,90.0,
14077.0,2.0,92.0,184.0,2.0,90.0,0.9605946464592681
14078.0,5.0,272.0,283.0,0.0,90.0,1.5311844225875435
14079.0,0.0,0.0,34.0,0.0,90.0,
14081.0,2.0,102.0,279.0,0.0,90.0,0.6295671839147562
14082.0,0.0,0.0,274.0,0.0,90.0,0.19517810108292927
14083.0,5.0,245.0,281.0,2.0,90.0,1.5331875895733689
14085.0,11.0,227.0,278.0,4.0,90.0,3.1510640852904417
14088.0,6.0,194.0,232.0,6.0,90.0,2.1121272050371034
14090.0,0.0,0.0,234.0,0.0,90.0,0.22237964200732457
14092.0,10.0,273.0,282.0,4.0,90.0,2.8926904308887402
14096.0,2.0,10.0,11.0,14.0,90.0,3.92183016749545
14099.0,7.0,234.0,264.0,3.0,90.0,2.1891138198306863
14100.0,0.0,0.0,47.0,0.0,90.0,0.6425628804295233
14101.0,4.0,184.0,236.0,1.0,90.0,1.4500148350079243
14104.0,1.0,11.0,75.0,0.0,90.0,0.9418172562166446
14105.0,0.0,0.0,149.0,1.0,90.0,0.31611161076282135
14107.0,6.0,268.0,274.0,1.0,90.0,1.8530679363422913
14108.0,1.0,10.0,11.0,1.0,90.0,2.312548010115887
14110.0,5.0,147.0,176.0,7.0,90.0,2.242136712056636
14111.0,2.0,146.0,151.0,2.0,90.0,1.1850595224592906
14112.0,6.0,162.0,185.0,3.0,90.0,2.54366578112935
14113.0,2.0,43.0,264.0,4.0,90.0,0.4853655436827102
14114.0,1.0,57.0,240.0,0.0,90.0,0.3564167416365977
14116.0,1.0,29.0,31.0,3.0,90.0,1.7370282207415377
14117.0,0.0,0.0,53.0,0.0,90.0,0.6055958947904121
14119.0,0.0,0.0,264.0,0.0,90.0,0.20133365792730595
14127.0,2.0,188.0,220.0,0.0,90.0,0.8760311905120736
14128.0,0.0,0.0,165.0,1.0,90.0,0.29285475580498777
14129.0,1.0,165.0,170.0,2.0,90.0,0.6398422929557133
14130.0,0.0,0.0,229.0,0.0,90.0,0.22632373644479403
14132.0,4.0,70.0,93.0,7.0,90.0,2.9091009915254356
14133.0,3.0,186.0,225.0,0.0,90.0,1.1880790332406437
14135.0,8.0,267.0,282.0,5.0,90.0,2.348282905590521
14141.0,0.0,0.0,15.0,5.0,90.0,
14142.0,0.0,0.0,283.0,0.0,90.0,0.18995187131913857
14143.0,0.0,0.0,43.0,0.0,90.0,
14145.0,3.0,84.0,127.0,1.0,90.0,1.822960081202452
14146.0,2.0,103.0,267.0,2.0,90.0,0.6645914797240363
14147.0,0.0,0.0,195.0,2.0,90.0,0.25737549711941593
14148.0,0.0,0.0,143.0,0.0,90.0,0.3258185271241566
14149.0,2.0,8.0,130.0,0.0,90.0,0.9118351809897753
14150.0,0.0,0.0,269.0,1.0,90.0,0.19820800538450006
14152.0,1.0,2.0,144.0,1.0,90.0,0.42605359514216434
14154.0,0.0,0.0,149.0,0.0,90.0,0.31611161076282135
14155.0,0.0,0.0,176.0,0.0,90.0,0.2787610639638543
14156.0,33.0,279.0,282.0,17.0,90.0,9.133420209542923
14157.0,0.0,0.0,195.0,1.0,90.0,0.25737549711941593
14159.0,6.0,267.0,272.0,4.0,90.0,1.8648116942933186
14161.0,2.0,154.0,279.0,0.0,90.0,0.6865204695101055
14162.0,1.0,119.0,202.0,0.0,90.0,0.5193785442192832
14163.0,2.0,87.0,149.0,1.0,90.0,1.1556121785066606
14165.0,0.0,0.0,185.0,0.0,90.0,0.2682035214864269
14167.0,2.0,166.0,241.0,1.0,90.0,0.798796390909674
14171.0,0.0,0.0,8.0,0.0,90.0,
14173.0,0.0,0.0,129.0,2.0,90.0,0.35097673010823344
14175.0,3.0,214.0,239.0,2.0,90.0,1.135533996482916
14176.0,3.0,70.0,277.0,0.0,90.0,0.6715125199177455
14177.0,1.0,84.0,89.0,2.0,90.0,1.0100823133337533
14178.0,2.0,84.0,92.0,4.0,90.0,1.6741766050478746
14180.0,25.0,281.0,282.0,3.0,90.0,6.965190529768247
14185.0,0.0,0.0,241.0,0.0,90.0,0.21708385463215626
14188.0,5.0,210.0,220.0,4.0,90.0,1.8882800638640302
14189.0,14.0,272.0,278.0,8.0,90.0,4.027140067295331
14191.0,7.0,112.0,130.0,6.0,90.0,3.8196071494312367
14193.0,0.0,0.0,179.0,1.0,90.0,0.27515043635784336
14194.0,14.0,217.0,218.0,10.0,90.0,4.932392001547882
14195.0,2.0,51.0,162.0,0.0,90.0,0.9878113630389199
14196.0,0.0,0.0,16.0,0.0,90.0,
14198.0,2.0,94.0,149.0,4.0,90.0,1.1639675849119817
14199.0,0.0,0.0,128.0,0.0,90.0,0.35292391332332335
14201.0,6.0,210.0,269.0,2.0,90.0,1.854128792320218
14205.0,1.0,101.0,275.0,2.0,90.0,0.35654726115032026
14206.0,1.0,121.0,270.0,0.0,90.0,0.3822410216548289
14208.0,0.0,0.0,4.0,0.0,90.0,
14209.0,5.0,211.0,242.0,1.0,90.0,1.7384071742259877
14210.0,6.0,280.0,281.0,0.0,90.0,1.814958946254956
14211.0,8.0,199.0,205.0,4.0,90.0,3.0611614978858044
14213.0,0.0,0.0,281.0,0.0,90.0,0.19108887846904005
14214.0,4.0,121.0,187.0,2.0,90.0,1.719428995968488
14215.0,4.0,182.0,278.0,2.0,90.0,1.2376576459133797
14217.0,12.0,267.0,276.0,9.0,90.0,3.4980743950886257
14220.0,1.0,111.0,268.0,0.0,90.0,0.37713647964560937
14221.0,5.0,226.0,249.0,2.0,90.0,1.7012495065707043
14222.0,0.0,0.0,87.0,0.0,90.0,0.4570054653931629
14223.0,3.0,172.0,174.0,0.0,90.0,1.4716346282887767
14224.0,3.0,210.0,230.0,0.0,90.0,1.1732082167485165
14226.0,3.0,70.0,179.0,3.0,90.0,1.2812846584398765
14227.0,7.0,99.0,194.0,3.0,90.0,2.355196751486505
14229.0,3.0,42.0,243.0,1.0,90.0,0.5876207759609086
14231.0,4.0,109.0,198.0,0.0,90.0,1.596575076661977
14232.0,5.0,149.0,174.0,2.0,90.0,2.2655281613831084
14233.0,2.0,106.0,227.0,2.0,90.0,0.7976346857561505
14235.0,2.0,103.0,170.0,2.0,90.0,1.0469714363865907
14236.0,0.0,0.0,282.0,1.0,90.0,0.1905186753718749
14237.0,0.0,0.0,283.0,0.0,90.0,0.18995187131913857
14238.0,0.0,0.0,236.0,0.0,90.0,0.22084031613574195
14239.0,9.0,222.0,226.0,2.0,90.0,3.155556246376301
14240.0,0.0,0.0,135.0,1.0,90.0,0.33973219693287754
14241.0,0.0,0.0,93.0,0.0,90.0,0.4380759410919221
14242.0,1.0,91.0,235.0,0.0,90.0,0.41692119372939046
14243.0,11.0,274.0,275.0,2.0,90.0,3.2350658395168645
14245.0,4.0,87.0,173.0,0.0,90.0,1.7494430743824434
14246.0,2.0,135.0,155.0,0.0,90.0,1.1558124568033346
14247.0,0.0,0.0,188.0,0.0,90.0,0.2648603566601248
14248.0,0.0,0.0,228.0,0.0,90.0,0.2271294443628934
14256.0,2.0,110.0,274.0,0.0,90.0,0.6556608140217711
14257.0,3.0,195.0,228.0,2.0,90.0,1.1776178195778728
14258.0,6.0,189.0,247.0,2.0,90.0,1.9878023020239586
14259.0,0.0,0.0,51.0,0.0,90.0,0.6174324206112676
14262.0,2.0,133.0,150.0,5.0,90.0,1.1859210103457096
14264.0,2.0,218.0,282.0,0.0,90.0,0.7068849106268352
14265.0,1.0,39.0,58.0,0.0,90.0,1.2663236945247829
14267.0,5.0,110.0,170.0,0.0,90.0,2.244324337178544
14270.0,0.0,0.0,241.0,0.0,90.0,0.21708385463215626
14271.0,0.0,0.0,135.0,0.0,90.0,0.33973219693287754
14272.0,0.0,0.0,164.0,1.0,90.0,0.2942072437337519
14273.0,2.0,106.0,152.0,1.0,90.0,1.1560112591197138
14276.0,3.0,191.0,199.0,1.0,90.0,1.3223053871151662
14277.0,0.0,0.0,122.0,2.0,90.0,0.3650785617623572
14280.0,0.0,0.0,106.0,0.0,90.0,0.4020227615790644
14282.0,8.0,258.0,277.0,6.0,90.0,2.382460848135369
14285.0,0.0,0.0,86.0,3.0,90.0,0.4603215792132852
14286.0,0.0,0.0,152.0,4.0,90.0,0.31147265680231645
14287.0,1.0,16.0,108.0,1.0,90.0,0.6957085077413936
14288.0,1.0,1.0,123.0,0.0,90.0,0.513402175263864
14289.0,4.0,155.0,199.0,1.0,90.0,1.6666054905235181
14290.0,1.0,45.0,271.0,4.0,90.0,0.27964493503081767
14291.0,4.0,162.0,185.0,3.0,90.0,1.7791540153239631
14292.0,5.0,181.0,236.0,5.0,90.0,1.7576809497764296
14293.0,2.0,221.0,278.0,1.0,90.0,0.7171319987635199
14295.0,0.0,0.0,242.0,1.0,90.0,0.21634787973017264
14297.0,0.0,0.0,184.0,4.0,90.0,0.26933680228986684
14298.0,18.0,261.0,270.0,7.0,90.0,5.250654276147228
14299.0,10.0,268.0,276.0,6.0,90.0,2.946304319355017
14301.0,1.0,10.0,27.0,0.0,90.0,1.7572548204474052
14304.0,1.0,79.0,211.0,0.0,90.0,0.4549295096654974
14305.0,2.0,22.0,45.0,1.0,90.0,2.4544897633656215
14307.0,3.0,239.0,283.0,1.0,90.0,0.9820107850907148
14309.0,7.0,265.0,268.0,2.0,90.0,2.172237082911837
14311.0,1.0,17.0,152.0,0.0,90.0,0.4781822487939341
14312.0,4.0,246.0,247.0,1.0,90.0,1.4149337159612627
14314.0,0.0,0.0,16.0,0.0,90.0,
14315.0,4.0,137.0,176.0,2.0,90.0,1.8372185291131904
14320.0,2.0,126.0,242.0,0.0,90.0,0.7688730433225887
14321.0,2.0,217.0,243.0,2.0,90.0,0.8093576965719517
14323.0,3.0,124.0,148.0,0.0,90.0,1.6532471448838593
14326.0,1.0,8.0,152.0,0.0,90.0,0.43214627094306385
14327.0,0.0,0.0,73.0,0.0,90.0,0.5083015033085212
14329.0,7.0,221.0,239.0,5.0,90.0,2.384265344258611
14331.0,1.0,11.0,45.0,0.0,90.0,1.3590847091254838
14332.0,0.0,0.0,57.0,2.0,90.0,0.5832439767463585
14334.0,7.0,265.0,268.0,1.0,90.0,2.172237082911837
14335.0,0.0,0.0,6.0,1.0,90.0,
14336.0,2.0,78.0,186.0,1.0,90.0,0.9265663325630393
14338.0,3.0,38.0,106.0,0.0,90.0,1.936600759920455
14339.0,2.0,8.0,152.0,0.0,90.0,0.7248999640775257
14340.0,0.0,0.0,128.0,0.0,90.0,0.35292391332332335
14341.0,4.0,188.0,228.0,1.0,90.0,1.4980354465289534
14342.0,2.0,73.0,120.0,2.0,90.0,1.3624633372785953
14344.0,7.0,241.0,278.0,0.0,90.0,2.092352572715103
14346.0,1.0,177.0,207.0,0.0,90.0,0.539364972153854
14348.0,0.0,0.0,170.0,0.0,90.0,0.2862752547502843
14350.0,1.0,4.0,184.0,0.0,90.0,0.3113197074880271
14351.0,0.0,0.0,74.0,0.0,90.0,0.5042560296187304
14352.0,2.0,116.0,183.0,0.0,90.0,0.9920614322790567
14353.0,0.0,0.0,125.0,0.0,90.0,0.35889789260745997
14355.0,0.0,0.0,275.0,0.0,90.0,0.19458322341324147
14360.0,0.0,0.0,4.0,2.0,90.0,
14364.0,6.0,103.0,121.0,0.0,90.0,3.495054336062763
14367.0,6.0,139.0,186.0,6.0,90.0,2.5000470146531475
14368.0,0.0,0.0,229.0,0.0,90.0,0.22632373644479403
14371.0,0.0,0.0,205.0,0.0,90.0,0.247390095237149
14373.0,0.0,0.0,268.0,0.0,90.0,0.1988253323722765
14375.0,0.0,0.0,95.0,0.0,90.0,0.43211174131822516
14377.0,1.0,71.0,172.0,0.0,90.0,0.5541000646597041
14379.0,0.0,0.0,205.0,1.0,90.0,0.247390095237149
14383.0,0.0,0.0,73.0,2.0,90.0,0.5083015033085212
14386.0,0.0,0.0,206.0,0.0,90.0,0.24643411908744878
14387.0,0.0,0.0,19.0,2.0,90.0,
14388.0,6.0,281.0,282.0,3.0,90.0,1.8094903370529254
14389.0,2.0,167.0,228.0,2.0,90.0,0.8411090612821693
14390.0,3.0,228.0,282.0,4.0,90.0,0.9821123714221226
14393.0,0.0,0.0,128.0,0.0,90.0,0.35292391332332335
14395.0,5.0,195.0,282.0,5.0,90.0,1.4918201646315186
14396.0,0.0,0.0,281.0,1.0,90.0,0.19108887846904005
14397.0,9.0,120.0,123.0,13.0,90.0,5.037133329374953
14400.0,1.0,8.0,59.0,0.0,90.0,1.1159697519563994
14401.0,9.0,264.0,269.0,4.0,90.0,2.7297581303465566
14403.0,4.0,117.0,157.0,0.0,90.0,2.0007027556890855
14404.0,4.0,261.0,279.0,1.0,90.0,1.2741513170192096
14406.0,0.0,0.0,29.0,0.0,90.0,
14407.0,8.0,169.0,186.0,0.0,90.0,3.2990206108541056
14408.0,5.0,170.0,174.0,1.0,90.0,2.278358868220226
14409.0,3.0,246.0,278.0,1.0,90.0,0.9997375944872436
14410.0,6.0,213.0,215.0,1.0,90.0,2.266904092025691
14411.0,0.0,0.0,220.0,0.0,90.0,0.23378822040454664
14413.0,0.0,0.0,272.0,0.0,90.0,0.19637885678457723
14414.0,7.0,267.0,268.0,0.0,90.0,2.172738875241088
14415.0,8.0,262.0,270.0,4.0,90.0,2.438763498390394
14418.0,0.0,0.0,18.0,2.0,90.0,
14419.0,1.0,112.0,274.0,4.0,90.0,0.3684147142968926
14420.0,0.0,0.0,9.0,1.0,90.0,
14421.0,0.0,0.0,121.0,1.0,90.0,0.3671865872253053
14422.0,1.0,97.0,177.0,4.0,90.0,0.5711777450077066
14423.0,0.0,0.0,128.0,0.0,90.0,0.35292391332332335
14426.0,6.0,219.0,269.0,4.0,90.0,1.8620833174699287
14428.0,2.0,93.0,235.0,4.0,90.0,0.7492813261659494
14431.0,1.0,4.0,212.0,0.0,90.0,0.24990763399694516
14436.0,0.0,0.0,8.0,0.0,90.0,
14437.0,1.0,222.0,275.0,0.0,90.0,0.42270933762851826
14438.0,0.0,0.0,216.0,0.0,90.0,0.23726658465948164
14439.0,0.0,0.0,229.0,0.0,90.0,0.22632373644479403
14440.0,1.0,49.0,275.0,3.0,90.0,0.2819621971251277
14441.0,4.0,271.0,275.0,5.0,90.0,1.2925169720140255
14442.0,3.0,118.0,226.0,1.0,90.0,1.121628152479898
14443.0,4.0,234.0,282.0,1.0,90.0,1.2542482722118327
14446.0,0.0,0.0,156.0,3.0,90.0,0.30549586771067194
14447.0,1.0,84.0,190.0,2.0,90.0,0.5168695302082089
14448.0,0.0,0.0,274.0,1.0,90.0,0.19517810108292927
14449.0,1.0,126.0,282.0,2.0,90.0,0.3674280298713709
14450.0,2.0,140.0,230.0,0.0,90.0,0.8196478525858104
14451.0,0.0,0.0,104.0,1.0,90.0,0.4071761642816658
14452.0,0.0,0.0,3.0,1.0,90.0,
14453.0,0.0,0.0,100.0,0.0,90.0,0.41789201413169613
14456.0,1.0,11.0,52.0,6.0,90.0,1.239892447546221
14457.0,0.0,0.0,220.0,0.0,90.0,0.23378822040454664
14459.0,0.0,0.0,65.0,0.0,90.0,0.5431813779806038
14460.0,2.0,200.0,220.0,0.0,90.0,0.8792764794507674
14461.0,2.0,113.0,171.0,0.0,90.0,1.0507842740408342
14462.0,7.0,219.0,249.0,3.0,90.0,2.2980633280874874
14463.0,2.0,107.0,115.0,0.0,90.0,1.4414368502065587
14465.0,1.0,56.0,212.0,0.0,90.0,0.41427327307950484
14466.0,4.0,257.0,282.0,2.0,90.0,1.2611036236066069
